"stn_id","stn_name","date","PRCP","TAVG"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2017-12-07","0.0","-1.6"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2017-12-08","0.0","-1.2"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2017-12-09","0.0","-1.2"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2017-12-10","0.0","-1.6"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2017-12-11","0.8","-3.2"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2017-12-12","1.3","-3.6"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2017-12-13","0.0","-4.0"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2017-12-14","0.0","-0.9"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2017-12-15","0.0","0.1"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2017-12-16","2.0","0.6"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2017-12-17","0.0","-0.2"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2017-12-18","0.0","0.3"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2017-12-19","0.0","1.6"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2017-12-20","1.0","7.3"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2017-12-21","0.0","-0.5"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2017-12-22","0.0","-1.6"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2017-12-23","2.5","3.1"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2017-12-24","5.6","-2.0"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2017-12-25","4.1","-0.3"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2017-12-26","0.0","-2.1"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2017-12-27","0.0","-4.1"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2017-12-28","0.0","-0.1"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2017-12-29","0.0","-0.4"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2017-12-30","0.0","4.4"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2017-12-31","0.0","1.2"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-01-01","0.0","-0.4"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-01-02","0.0","-0.3"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-01-03","0.0","-1.5"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-01-04","0.0","-1.6"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-01-05","0.0","-0.4"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-01-06","5.6","0.2"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-01-07","0.3","2.1"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-01-08","0.0","-0.2"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-01-09","0.5","6.0"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-01-10","1.5","7.6"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-01-11","0.0","3.9"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-01-12","0.0","8.6"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-01-13","0.0","5.8"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-01-14","0.0","3.9"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-01-15","0.0","3.1"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-01-16","0.0","3.8"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-01-17","0.0","4.4"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-01-18","0.0","5.4"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-01-19","5.8","12.0"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-01-20","6.1","0.9"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-01-21","0.0","-0.4"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-01-22","0.0","-1.9"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-01-23","0.0","1.1"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-01-24","0.0","2.0"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-01-25","0.8","6.4"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-01-26","0.3","1.9"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-01-27","0.0","2.5"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-01-28","0.0","6.3"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-01-29","0.0","6.2"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-01-30","0.0","7.2"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-01-31","0.0","8.0"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-02-01","0.0","6.3"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-02-02","0.0","9.1"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-02-03","0.0","10.6"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-02-04","0.0","9.7"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-02-05","0.0","11.1"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-02-06","0.0","6.9"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-02-07","0.0","5.8"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-02-08","0.0","9.2"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-02-09","0.0","11.6"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-02-10","0.0","7.7"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-02-11","0.0","1.9"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-02-12","0.0","7.5"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-02-13","0.0","2.7"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-02-14","0.0","4.7"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-02-15","0.3","4.8"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-02-16","0.0","1.1"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-02-17","0.0","4.8"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-02-18","3.0","11.5"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-02-19","11.4","-0.5"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-02-20","6.9","-4.5"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-02-21","0.0","-5.5"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-02-22","0.0","-2.8"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-02-23","5.6","-1.1"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-02-24","0.0","-5.3"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-02-25","0.3","-1.3"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-02-26","0.0","2.6"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-02-27","0.0","2.4"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-02-28","0.3","1.4"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-03-01","0.0","4.3"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-03-02","0.0","8.7"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-03-03","1.3","3.5"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-03-04","16.5","1.9"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-03-05",,"1.8"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-03-06",,"0.6"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-03-15","7.6","5.3"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-03-16","0.3","6.3"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-03-17","3.8","7.9"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-03-18","0.3","3.2"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-03-19","0.0","4.7"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-03-20","0.0","7.8"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-03-21","0.0","11.7"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-03-22","0.0","15.1"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-03-23","10.2","11.5"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-03-24","0.3","11.4"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-03-25","6.4","5.3"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-03-26","0.8","3.2"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-03-27","0.0","5.0"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-03-28","0.0","9.8"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-03-29","0.0","10.3"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-03-30","0.0","11.7"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-03-31","0.0","14.8"
